Timestamp,Pod1,Pod2,Pod3,Pod4,Pod5,Pod6,Pod7,Pod8
54:32.9,3,18,7,-4,-2,3,0,-12
54:32.9,-32,-9,-6,-8,-4,-2,-9,0
54:33.0,-32,-9,-6,-8,-4,-2,-9,0
54:33.0,9,24,9,0,1,-2,-7,-2
54:33.0,7,4,7,0,-4,-5,-2,-2
54:33.0,-15,-1,-8,-3,0,0,-9,10
54:33.0,6,5,-1,-3,-2,-2,-5,-3
54:33.0,6,5,-1,-3,-2,-2,-5,-3
54:33.0,-6,10,-1,4,0,0,-3,-11
54:33.0,-6,10,-1,4,0,0,-3,-11
54:33.0,-7,-21,-12,-6,-3,-4,-4,-12
54:33.1,-7,-21,-12,-6,-3,-4,-4,-12
54:33.1,14,27,7,2,3,1,4,8
54:33.1,14,27,7,2,3,1,4,8
54:33.1,-4,-43,-16,-1,1,-2,-3,3
54:33.1,20,33,11,5,3,5,12,3
54:33.1,22,4,7,7,2,1,5,7
54:33.1,-13,-36,-5,-7,-5,-3,1,5
54:33.1,-13,-36,-5,-7,-5,-3,1,5
54:38.3,16,42,6,1,2,2,-5,5
54:38.3,16,42,6,1,2,2,-5,5
54:38.3,-11,-18,-15,2,1,-2,-2,-4
54:38.3,-11,-18,-15,2,1,-2,-2,-4
54:38.3,-19,-24,2,-6,-8,-5,-9,-8
54:38.3,-25,-68,-19,5,6,2,3,-3
54:38.3,-2,7,4,-5,-2,-4,-7,-4
54:38.3,-2,7,4,-5,-2,-4,-7,-4
54:38.4,1,-11,-7,0,5,2,-3,-1
54:38.4,1,-11,-7,0,5,2,-3,-1
54:38.4,-2,5,10,-3,-4,-1,-4,1
54:38.4,-5,-54,-6,-1,-1,-2,-4,2
54:38.4,-5,-54,-6,-1,-1,-2,-4,2
54:38.4,21,40,6,0,-3,-1,-3,2
54:38.4,21,40,6,0,-3,-1,-3,2
54:38.4,12,28,17,-2,-4,-3,-3,4
54:38.4,3,13,6,-2,-1,-1,1,-3
54:38.5,16,24,2,1,-1,-2,-1,5
54:38.5,-42,-18,-22,-3,-5,-4,-6,-12
54:38.5,-42,-18,-22,-3,-5,-4,-6,-12
54:38.5,6,-5,-18,7,2,-2,-2,6
54:38.5,6,-5,-18,7,2,-2,-2,6
54:38.5,-19,-40,-1,0,2,-1,-3,45
54:38.5,-19,-40,-1,0,2,-1,-3,45
54:38.5,27,-22,4,-7,-3,-2,-3,3
54:38.5,27,-22,4,-7,-3,-2,-3,3
54:38.6,26,9,0,3,-2,-2,0,0
54:38.6,25,3,-4,-1,2,0,2,9
54:38.6,11,6,-11,0,2,0,-3,-14
54:38.6,-31,25,11,1,0,3,23,-1
54:38.6,-31,25,11,1,0,3,23,-1
54:38.6,-3,11,-5,-5,-4,-4,5,26
54:38.6,-2,-15,-4,4,-1,0,-9,-8
54:38.6,-2,6,32,-1,-2,-3,-5,10
54:38.6,-2,6,32,-1,-2,-3,-5,10
54:38.7,16,-39,-13,-5,-1,-5,-6,-21
54:38.7,16,-39,-13,-5,-1,-5,-6,-21
54:38.7,-4,32,-3,-2,-5,0,1,-13
54:38.7,-3,16,1,-2,1,3,4,-4
54:38.7,22,15,-8,2,1,2,17,-25
54:38.7,22,15,-8,2,1,2,17,-25
54:38.7,-26,0,-9,-8,-4,-15,-17,-28
54:38.7,-26,0,-9,-8,-4,-15,-17,-28
54:38.7,10,13,-6,0,4,1,-6,16
54:38.8,-10,-9,-10,-1,0,-7,-7,-6
54:38.8,-11,-1,0,-4,-4,-6,-2,19
54:38.8,2,-12,2,-6,-5,2,-4,0
54:38.8,2,-12,2,-6,-5,2,-4,0
54:38.8,11,-5,-6,-1,-2,1,-1,15
54:38.8,11,-5,-6,-1,-2,1,-1,15
54:38.8,-2,-3,8,-1,-3,-1,-8,-8
54:38.8,-2,-3,8,-1,-3,-1,-8,-8
54:38.8,-4,14,-1,9,1,0,-2,11
54:38.8,-4,14,-1,9,1,0,-2,11
54:38.9,-16,-29,-6,-3,-2,-3,-13,2
54:38.9,2,-29,1,-1,1,3,1,2
54:38.9,-6,2,-7,-1,2,1,5,27
54:38.9,-16,-16,2,0,-6,-2,-7,-1
54:38.9,-16,-16,2,0,-6,-2,-7,-1
54:38.9,-28,-64,-25,0,-2,0,1,-19
54:38.9,-8,-21,-11,5,2,3,-1,-9
54:38.9,7,36,10,0,3,0,-8,-11
54:38.9,7,36,10,0,3,0,-8,-11
54:39.0,4,22,25,9,3,-1,2,-6
54:39.0,4,22,25,9,3,-1,2,-6
54:39.0,-5,-24,-15,-4,-2,-6,-2,-27
54:39.0,14,-7,6,-2,-1,-1,-9,21
54:39.0,-10,-2,-8,-1,0,0,0,19
54:39.0,9,42,24,5,1,1,4,11
54:39.0,9,42,24,5,1,1,4,11
54:39.0,-4,-9,-10,-6,-1,1,4,-15
54:39.0,-4,-9,-10,-6,-1,1,4,-15
54:39.1,2,38,-3,0,-1,0,0,-6
54:39.1,2,38,-3,0,-1,0,0,-6
54:39.1,-13,10,5,-2,-3,-2,-4,-8
54:39.1,-13,10,5,-2,-3,-2,-4,-8
54:39.1,2,-26,-5,0,0,-6,1,-4
54:39.1,-1,-18,3,2,1,0,-2,2
54:39.1,-14,-10,-2,2,-2,2,0,-8
54:39.1,-2,-14,-10,-7,-6,-3,-6,4
54:39.1,1,-12,-5,2,1,2,2,34
54:39.2,1,-12,-5,2,1,2,2,34
54:39.2,-6,4,-8,-8,-2,0,-1,-10
54:39.2,3,-4,11,2,-2,-1,8,7
54:39.2,17,-2,-18,1,1,2,2,-14
54:39.2,20,3,11,-4,-4,-1,2,6
54:39.2,20,3,11,-4,-4,-1,2,6
54:39.2,5,7,1,-3,3,0,-6,-1
54:39.2,5,7,1,-3,3,0,-6,-1
54:39.2,24,-68,-3,-2,-3,-3,3,0
54:39.2,23,26,4,-2,-1,-2,-2,-3
54:39.3,-23,-14,-5,-4,-5,-4,-2,-12
54:39.3,-6,-4,-10,4,1,-1,-1,4
54:39.3,-20,20,3,-3,-7,-2,0,1
54:39.3,14,22,11,-6,-4,-2,-4,-12
54:39.3,29,31,-2,6,6,3,6,-31
54:39.3,7,11,-3,-5,-3,-4,-9,2
54:39.3,7,11,-3,-5,-3,-4,-9,2
54:39.3,-26,-25,-7,-6,-1,-2,-3,2
54:39.4,-26,-25,-7,-6,-1,-2,-3,2
54:39.4,-6,1,3,5,8,0,3,7
54:39.4,10,-28,-7,1,-2,-3,-8,-2
54:39.4,-17,4,2,-6,-5,-4,-3,-8
54:39.4,-1,-19,-8,3,-1,-2,0,2
54:39.4,-1,-19,-8,3,-1,-2,0,2
54:39.4,-16,9,-10,-6,-4,-1,-6,4
54:39.4,25,76,7,5,5,-1,3,11
54:39.4,9,-14,8,-4,-5,1,-1,1
54:39.5,12,27,0,-1,0,5,6,10
54:39.5,-17,14,0,3,1,0,4,-7
54:39.5,-1,-33,-18,-10,-4,-1,-7,-6
54:39.5,13,11,-5,8,7,1,4,22
54:39.5,14,29,-5,1,-4,-2,4,-4
54:39.5,14,29,-5,1,-4,-2,4,-4
54:39.5,34,60,18,2,0,1,-8,3
54:39.5,34,60,18,2,0,1,-8,3
54:39.5,-28,-26,-18,-2,-3,-3,-6,-10
54:39.6,-9,-5,10,-3,-5,-1,-2,-1
54:39.6,-5,-27,-9,-6,-4,-3,2,-5
54:39.6,-44,-75,-24,-8,-6,-5,-3,-20
54:39.6,-44,-75,-24,-8,-6,-5,-3,-20
54:39.6,-27,-22,1,-1,2,0,4,1
54:39.6,-27,-22,1,-1,2,0,4,1
54:39.6,16,-14,-1,0,2,1,6,-6
54:39.6,16,-14,-1,0,2,1,6,-6
54:39.6,15,16,5,-5,-1,-2,3,12
54:39.7,15,16,5,-5,-1,-2,3,12
54:39.7,8,45,13,1,0,-1,-12,-12
54:39.7,18,22,-4,-3,-3,-3,1,24
54:39.7,11,-6,4,3,0,1,2,-4
54:39.7,-1,17,-22,-3,2,-2,-5,-7
54:39.7,-1,17,-22,-3,2,-2,-5,-7
54:39.7,11,15,-9,5,4,1,4,9
54:39.7,-3,26,12,-3,-1,1,5,3
54:39.7,6,23,1,-7,-4,0,1,8
54:39.7,-22,-62,-13,-5,-6,-5,2,-11
54:39.8,9,28,1,-7,-6,-2,-3,-17
54:39.8,9,28,1,-7,-6,-2,-3,-17
54:39.8,-39,-42,-4,-3,-2,0,2,1
54:39.8,14,37,4,1,-1,-1,0,0
54:39.8,8,31,13,4,-1,0,1,3
54:39.8,8,31,13,4,-1,0,1,3
54:39.8,-15,-20,1,-5,-2,-4,-1,3
54:39.8,-15,-20,1,-5,-2,-4,-1,3
54:39.8,9,21,-9,1,3,3,4,2
54:39.9,11,29,2,2,-1,0,-4,-8
54:39.9,3,10,-6,-4,0,-1,0,1
54:39.9,2,-2,-1,8,-2,-1,-1,4
54:39.9,2,-2,-1,8,-2,-1,-1,4
54:39.9,22,39,6,0,2,2,5,-1
54:39.9,-12,-30,-13,-3,2,-2,-2,-5
54:39.9,2,14,10,5,-3,-1,5,0
54:39.9,2,14,10,5,-3,-1,5,0
54:39.9,2,-21,-6,-2,-3,-3,-4,-14
54:40.0,2,-21,-6,-2,-3,-3,-4,-14
54:40.0,-28,5,4,-3,2,-4,1,-2
54:40.0,7,24,-1,-5,-1,0,2,6
54:40.0,-10,-4,-9,-2,-2,0,-3,-4
54:40.0,2,-22,-6,4,1,0,-4,4
54:40.0,-21,-46,-21,-6,-2,-1,-2,-8
54:40.0,-8,-8,-3,-1,-3,-1,0,15
54:40.0,16,26,3,-2,0,0,2,9
54:40.0,-5,-12,-3,-3,-5,-5,-5,-2
54:40.0,13,32,10,-2,-2,-2,2,0
54:40.1,7,21,-1,-6,-5,-4,1,-5
54:40.1,7,21,-1,-6,-5,-4,1,-5
54:40.1,-17,-26,-9,0,1,2,4,-8
54:40.1,6,-3,19,-1,-1,-3,-19,3
54:40.1,-21,-46,3,4,2,1,1,4
54:40.1,-8,3,3,-1,4,0,0,32
54:40.1,-14,-34,-8,1,-1,1,1,-3
54:40.1,11,31,12,0,-1,2,9,-1
54:40.1,11,31,12,0,-1,2,9,-1
54:40.2,25,-10,-20,-8,-5,-3,-2,-1
54:40.2,-11,-22,-8,-2,0,2,3,-11
54:40.2,-1,38,2,3,-3,-2,1,4
54:40.2,-1,38,2,3,-3,-2,1,4
54:40.2,4,42,4,-2,0,-2,0,-12
54:40.2,4,42,4,-2,0,-2,0,-12
54:40.2,6,31,-4,-9,-5,-2,1,-2
54:40.2,-11,-53,-13,-4,0,2,21,-9
54:40.2,-11,-53,-13,-4,0,2,21,-9
54:40.3,0,0,-3,-4,-5,0,-1,-5
54:40.3,0,0,-3,-4,-5,0,-1,-5
54:40.3,15,23,3,-2,2,2,-5,9
54:40.3,15,23,3,-2,2,2,-5,9
54:40.3,24,33,0,4,5,0,-2,-41
54:40.3,24,33,0,4,5,0,-2,-41
54:40.3,-1,9,-5,-1,-1,-2,-2,-1
54:40.3,-1,9,-5,-1,-1,-2,-2,-1
54:40.3,-14,13,0,-5,-4,-5,-7,-10
54:40.4,21,23,5,-2,-1,1,-1,11
54:40.4,-13,-9,2,3,2,1,2,11
54:40.4,-19,-23,-4,-4,-2,0,1,-1
54:40.4,-19,-23,-4,-4,-2,0,1,-1
54:40.4,-8,4,11,-9,-8,-2,-3,0
54:40.4,-9,30,1,-2,2,-4,0,5
54:40.4,-12,-22,5,-7,-6,3,18,3
54:40.4,-12,-22,5,-7,-6,3,18,3
54:40.4,-3,2,5,-1,0,-1,-5,4
54:40.5,-3,2,5,-1,0,-1,-5,4
54:40.5,13,24,2,-1,-3,-1,0,7
54:40.5,0,27,5,3,1,0,-20,-24
54:40.5,5,-8,7,6,1,1,4,-3
54:40.5,4,-2,-4,-6,-4,0,-3,3
54:40.5,4,-2,-4,-6,-4,0,-3,3
54:40.5,-5,-27,-7,-2,-1,-3,0,-2
54:40.5,-5,-27,-7,-2,-1,-3,0,-2
54:40.5,5,36,-4,-2,-3,-4,0,-5
54:40.6,5,36,-4,-2,-3,-4,0,-5
54:40.6,-23,-8,-1,-2,-2,-4,-8,19
54:40.6,-23,-8,-1,-2,-2,-4,-8,19
54:40.6,-14,-15,-4,-7,-1,1,2,0
54:40.6,-4,18,-2,-4,-5,-1,1,8
54:40.6,11,22,21,5,2,0,5,-17
54:40.6,11,22,21,5,2,0,5,-17
54:40.6,5,10,0,3,6,1,2,-4
54:40.6,5,10,0,3,6,1,2,-4
54:40.6,23,9,3,-3,-6,-1,2,0
54:40.7,-12,4,0,0,1,0,-4,-3
54:40.7,4,-6,-12,-2,-2,0,-10,-14
54:40.7,-29,-26,1,-2,0,-1,-1,-2
54:40.7,-29,-26,1,-2,0,-1,-1,-2
54:40.7,-8,4,-7,-4,-3,1,-3,-4
54:40.7,-8,4,-7,-4,-3,1,-3,-4
54:40.7,-14,-31,-12,-3,-2,0,7,-9
54:40.7,-14,-31,-12,-3,-2,0,7,-9
54:40.7,-12,14,3,-4,0,2,2,4
54:40.8,-12,14,3,-4,0,2,2,4
54:40.8,-4,-17,0,-1,-5,-2,4,3
54:40.8,-4,-17,0,-1,-5,-2,4,3
54:40.8,22,20,9,6,8,2,-17,2
54:40.8,-7,-6,-6,-4,0,-3,-3,4
54:40.8,-20,-4,-22,-6,-8,-6,0,-17
54:40.8,-21,-31,-4,1,1,1,0,4
54:40.8,8,-4,-3,2,-3,0,4,4
54:40.8,16,-3,1,-4,-3,-2,1,1
54:40.8,28,39,18,10,4,4,10,-34
54:40.9,-13,1,-9,-2,-1,-1,5,9
54:40.9,-13,1,-9,-2,-1,-1,5,9
54:40.9,5,8,-8,-8,-4,-3,1,6
54:40.9,1,0,-7,-1,3,3,3,45
54:40.9,-12,-10,2,0,1,1,2,-4
54:40.9,-12,-10,2,0,1,1,2,-4
54:40.9,-1,2,4,4,3,-2,-15,6
54:40.9,-1,2,4,4,3,-2,-15,6
54:40.9,-4,-6,-12,-3,-2,-3,6,4
54:41.0,1,-4,-5,6,2,0,1,7
54:41.0,4,16,9,-6,-1,0,4,-5
54:41.0,-11,-60,-13,-3,-5,-3,2,21
54:41.0,-11,-60,-13,-3,-5,-3,2,21
54:41.0,20,-8,2,-3,-2,-2,1,2
54:41.0,20,42,7,0,-2,-1,-4,2
54:41.0,-17,28,-3,0,-1,1,2,-4
54:41.0,-17,28,-3,0,-1,1,2,-4
54:41.0,-12,-2,-2,-6,-4,0,-3,-15
54:41.1,-12,-2,-2,-6,-4,0,-3,-15
54:41.1,-20,-62,-14,-7,-5,1,5,-2
54:41.1,5,-2,-6,-4,1,-3,-5,-2
54:41.1,7,47,6,-1,-1,2,-2,-13
54:41.1,7,29,3,2,-2,-3,-1,-10
54:41.1,7,29,3,2,-2,-3,-1,-10
54:41.1,-22,-14,4,-3,-3,0,7,-2
54:41.1,-22,-14,4,-3,-3,0,7,-2
54:41.1,1,7,3,1,3,-1,-3,-7
54:41.2,4,6,-10,-2,-1,1,-4,8
54:41.2,-5,-12,10,4,-1,0,2,4
54:41.2,-5,-12,10,4,-1,0,2,4
54:41.2,1,-23,1,-7,-1,1,0,-7
54:41.2,1,-23,1,-7,-1,1,0,-7
54:41.2,-4,34,4,2,0,-1,-2,10
54:41.2,21,26,-2,0,1,-1,2,1
54:41.2,21,26,-2,0,1,-1,2,1
54:41.2,-7,-11,4,5,1,1,-21,-15
54:41.2,-7,-11,4,5,1,1,-21,-15
54:41.3,3,13,7,5,1,-1,-4,0
54:41.3,19,41,-9,-8,-4,-4,-3,-2
54:41.3,-14,-5,-10,-9,-6,-2,5,-3
54:41.3,-14,-5,-10,-9,-6,-2,5,-3
54:41.3,2,13,-2,-3,-1,-1,5,11
54:41.3,2,13,-2,-3,-1,-1,5,11
54:41.3,-3,-23,-8,10,3,2,6,-6
54:41.3,2,-28,-10,-4,-4,-1,-2,9
54:41.3,3,3,5,-4,-3,-3,-6,4
54:41.4,-13,-18,8,-5,-2,-2,2,-7
54:41.4,-13,-18,8,-5,-2,-2,2,-7
54:41.4,2,13,-10,-6,-1,0,0,11
54:41.4,2,13,-10,-6,-1,0,0,11
54:41.4,-11,-36,-27,-4,-1,0,4,0
54:41.4,-11,-36,-27,-4,-1,0,4,0
54:41.4,12,18,6,-1,0,0,10,-12
54:41.4,12,18,6,-1,0,0,10,-12
54:41.4,-2,13,7,4,0,1,-1,9
54:41.5,12,-5,5,0,-1,1,0,-8
54:41.5,-12,-35,-2,0,-1,1,4,3
54:41.5,15,-12,2,-3,-2,1,-3,6
54:41.5,-17,-61,3,-1,-1,1,1,-1
54:41.5,-7,-28,-19,-2,-1,0,-4,-7
54:41.5,10,40,0,-6,-5,-6,-3,-7
54:41.5,-4,21,-6,-2,-2,-5,-20,1
54:41.5,-4,21,-6,-2,-2,-5,-20,1
54:41.5,-6,-21,-1,-2,-1,0,-1,-4
54:41.6,-6,-21,-1,-2,-1,0,-1,-4
54:41.6,15,44,8,4,1,-1,1,-9
54:41.6,-12,-36,-10,-2,-1,-1,-2,-16
54:41.6,-3,16,4,3,-3,1,16,2
54:41.6,9,11,5,0,-2,1,0,6
54:41.6,-12,1,7,1,1,-2,0,-6
54:41.6,-6,-35,-5,-2,-2,-4,-4,-9
54:41.6,-28,-50,-12,-2,-2,0,6,-4
54:41.6,6,41,6,-2,3,2,-2,2
54:41.7,6,41,6,-2,3,2,-2,2
54:41.7,15,3,-4,2,3,3,11,-20
54:41.7,15,3,-4,2,3,3,11,-20
54:41.7,10,9,-4,-2,2,-2,-4,10
54:41.7,19,12,3,3,2,0,-3,-7
54:41.7,1,-20,-5,-3,0,0,0,-2
54:41.7,9,6,-4,-6,-5,-6,0,-3
54:41.7,6,4,5,1,0,0,1,1
54:41.7,6,4,5,1,0,0,1,1
54:41.7,-11,20,0,-3,-5,-2,2,3
54:41.8,4,3,3,-7,-5,-1,-9,6
54:41.8,-2,-15,-4,-1,0,-1,-13,-4
54:41.8,1,4,-2,-4,-2,-1,2,-3
54:41.8,1,4,-2,-4,-2,-1,2,-3
54:41.8,-3,0,-3,-3,3,2,1,-2
54:41.8,-3,0,-3,-3,3,2,1,-2
54:41.8,-9,-23,-13,-7,-8,-1,17,-4
54:41.8,-9,-23,-13,-7,-8,-1,17,-4
54:41.8,-6,15,-2,0,-1,-3,-5,-1
54:41.9,-6,15,-2,0,-1,-3,-5,-1
54:41.9,9,15,4,5,1,0,-4,2
54:41.9,-10,-3,2,-1,0,-5,-8,-28
54:41.9,5,-26,-2,-4,-3,0,-1,-9
54:41.9,11,-7,0,0,1,4,-1,-1
54:41.9,-26,-1,-6,-5,-8,-5,16,-3
54:41.9,10,34,5,1,0,0,-7,6
54:41.9,14,6,6,1,2,1,0,12
54:41.9,-29,-10,-16,2,2,-1,-3,-13
54:42.0,-29,-10,-16,2,2,-1,-3,-13
54:42.0,-4,7,0,-6,0,-4,-3,-2
54:42.0,-4,7,0,-6,0,-4,-3,-2
54:42.0,13,7,-2,-6,-3,2,-2,8
54:42.0,2,18,2,-4,-2,-5,0,-10
54:42.0,8,20,1,2,-2,0,-5,0
54:42.0,-20,-29,1,-3,1,1,9,18
54:42.0,-20,-29,1,-3,1,1,9,18
54:42.0,-8,-41,-12,-3,0,-5,-8,-4
54:42.1,-8,-41,-12,-3,0,-5,-8,-4
54:42.1,-16,13,5,3,-4,-2,0,11
54:42.1,-16,13,5,3,-4,-2,0,11
54:42.1,4,15,5,-3,-1,2,2,-4
54:42.1,4,15,5,-3,-1,2,2,-4
54:42.1,7,13,6,-2,-3,-1,1,-6
54:42.1,7,13,6,-2,-3,-1,1,-6
54:42.1,8,4,1,6,1,0,-4,-20
54:42.1,-2,-33,10,1,-2,0,0,0
54:42.1,-2,-33,10,1,-2,0,0,0
54:42.2,9,4,1,-1,1,0,0,-13
54:42.2,9,4,1,-1,1,0,0,-13
54:42.2,-5,-1,-8,-4,-1,0,-2,-5
54:42.2,-5,-1,-8,-4,-1,0,-2,-5
54:42.2,20,36,4,-2,-1,-1,-1,-2
54:42.2,20,36,4,-2,-1,-1,-1,-2
54:42.2,-11,-1,-3,3,-1,-2,13,-5
54:42.2,-11,-1,-3,3,-1,-2,13,-5
54:42.3,-20,-39,-7,-4,-5,-4,-7,-25
54:42.3,-16,13,0,-2,-5,3,-1,5
54:42.3,-16,13,0,-2,-5,3,-1,5
54:42.3,-6,5,0,-1,1,1,-1,6
54:42.3,-6,5,0,-1,1,1,-1,6
54:42.3,5,0,-4,-7,-1,-4,-8,-8
54:42.3,-7,-45,-3,-3,-2,-1,-2,4
54:42.3,9,-27,-8,-1,1,1,-1,6
54:42.3,4,23,0,-3,-5,-5,-4,4
54:42.4,4,23,0,-3,-5,-5,-4,4
54:42.4,-5,-10,4,2,1,2,2,18
54:42.4,-5,-10,4,2,1,2,2,18
54:42.4,-13,-28,-15,-7,-6,-3,-3,-16
54:42.4,-13,-28,-15,-7,-6,-3,-3,-16
54:42.4,2,-1,2,1,0,1,1,1
54:42.4,2,-1,2,1,0,1,1,1
54:42.4,12,-10,-1,0,2,1,2,-2
54:42.4,-9,4,-4,-3,-3,-3,-3,5
54:42.5,-10,-22,-9,0,1,0,10,-1
54:42.5,3,25,-4,-1,3,-1,-1,-5
54:42.5,3,25,-4,-1,3,-1,-1,-5
54:42.5,14,21,6,0,0,1,-2,-1
54:42.5,14,21,6,0,0,1,-2,-1
54:42.5,-12,-10,-1,-1,-3,1,-1,-2
54:42.5,-12,-10,-1,-1,-3,1,-1,-2
54:42.5,4,23,4,-2,-1,0,1,3
54:42.5,4,23,4,-2,-1,0,1,3
54:42.5,0,22,-3,-1,0,-2,2,-1
54:42.6,-3,-10,-2,-3,-2,-3,-1,14
54:42.6,1,31,6,6,1,3,1,-6
54:42.6,4,7,3,-6,-3,0,-6,-2
54:42.6,4,7,3,-6,-3,0,-6,-2
54:42.6,6,19,5,-4,-4,-3,-6,-9
54:42.6,6,-4,2,1,0,1,5,7
54:42.6,-20,-30,11,4,1,-1,-4,-14
54:42.6,-20,-30,11,4,1,-1,-4,-14
54:42.7,9,1,-15,-5,-7,-7,20,-12
54:42.7,9,1,-15,-5,-7,-7,20,-12
54:42.7,-12,-31,-9,-3,1,0,-5,-2
54:42.7,-5,-11,-6,-1,-2,-2,2,-1
54:42.7,-37,-68,-23,-5,-3,-3,5,27
54:42.7,10,45,4,-3,-5,2,2,15
54:42.7,10,45,4,-3,-5,2,2,15
54:42.7,23,20,4,-1,1,2,-1,0
54:42.7,14,0,2,4,0,1,-2,-2
54:42.7,-5,-15,2,-2,-3,-1,-4,-11
54:42.8,-8,1,-4,1,2,2,1,5
54:42.8,5,27,8,0,0,0,7,-10
54:42.8,-9,-10,-2,4,1,-3,-5,-1
54:42.8,-19,13,6,-8,-5,-3,-13,-6
54:42.8,-20,-7,3,-5,-1,-4,-6,2
54:42.8,-20,-7,3,-5,-1,-4,-6,2
54:42.8,11,-1,4,-3,0,1,0,6
54:42.8,11,-1,4,-3,0,1,0,6
54:42.8,-3,-9,-5,0,1,2,5,20
54:42.9,-13,-24,-4,-2,-5,-1,1,-6
54:42.9,-3,-15,-4,-1,-1,-3,-21,3
54:42.9,18,29,12,3,1,0,-8,-8
54:42.9,18,29,12,3,1,0,-8,-8
54:42.9,1,9,3,4,2,0,3,-6
54:42.9,-2,25,-6,-8,-2,0,4,-11
54:42.9,11,6,3,6,4,-1,8,0
54:42.9,11,6,3,6,4,-1,8,0
54:42.9,7,-18,-7,-6,-3,-2,1,-47
54:43.0,7,-18,-7,-6,-3,-2,1,-47
54:43.0,7,0,0,5,-2,1,3,20
54:43.0,0,-38,-4,-5,-4,-3,-20,-10
54:43.0,-12,-3,14,0,-2,-1,4,26
54:43.0,-14,-1,3,-6,-7,-5,-7,5
54:43.0,-4,-26,-8,-3,0,-2,6,1
54:43.0,-4,-26,-8,-3,0,-2,6,1
54:43.0,17,18,3,4,-2,0,8,-32
54:43.0,17,18,3,4,-2,0,8,-32
54:43.1,-1,-19,-13,4,1,2,-1,-5
54:43.1,-40,-49,-18,-5,-1,-1,0,36
54:43.1,-40,-49,-18,-5,-1,-1,0,36
54:43.1,5,24,12,5,1,0,-30,-2
54:43.1,5,24,12,5,1,0,-30,-2
54:43.1,22,26,11,8,3,0,-2,-13
54:43.1,-9,6,-10,-7,-3,-1,2,-3
54:43.1,-1,3,-1,-4,-1,-1,8,-1
54:43.1,-1,3,-1,-4,-1,-1,8,-1
54:43.2,-13,9,13,-4,-2,0,1,-8
54:43.2,-13,9,13,-4,-2,0,1,-8
54:43.2,-29,7,0,0,-5,2,2,0
54:43.2,-7,10,13,-1,-1,-1,-2,2
54:43.2,-13,-7,-17,-4,0,-1,2,15
54:43.2,7,30,1,-4,0,0,0,5
54:43.2,7,30,1,-4,0,0,0,5
54:43.2,-17,-24,-5,0,-2,0,-4,-4
54:43.2,33,-24,-2,-4,-1,-2,0,-9
54:43.2,7,-11,3,-1,0,-1,5,-4
54:43.3,7,-11,3,-1,0,-1,5,-4
54:43.3,-9,-10,2,0,-2,-4,-7,-1
54:43.3,-9,-10,2,0,-2,-4,-7,-1
54:43.3,10,-3,0,3,2,2,3,-10
54:43.3,11,-14,-13,-7,-7,-2,5,-1
54:43.3,6,13,-8,1,3,1,4,1
54:43.3,-10,-17,-12,-4,-3,-2,-2,1
54:43.3,-10,-17,-12,-4,-3,-2,-2,1
54:43.3,-23,3,-5,-5,-5,-3,-5,-11
54:43.4,-23,3,-5,-5,-5,-3,-5,-11
54:43.4,15,5,8,2,-1,1,3,28
54:43.4,15,5,8,2,-1,1,3,28
54:43.4,-12,-8,4,-1,1,0,-3,-14
54:43.4,-12,-8,4,-1,1,0,-3,-14
54:43.4,10,10,0,4,1,-2,7,3
54:43.4,4,14,4,-8,-3,-3,1,-4
54:43.4,6,24,7,3,2,-1,-7,-8
54:43.4,-2,-6,-13,-8,-2,-2,-1,-2
54:43.5,-2,-6,-13,-8,-2,-2,-1,-2
54:43.5,-2,31,-8,2,1,1,1,-13
54:43.5,-2,31,-8,2,1,1,1,-13
54:43.5,-11,-12,-4,-6,-6,0,-5,-3
54:43.5,22,36,11,-4,-2,-2,-1,-16
54:43.5,0,-7,-5,-6,-2,-1,-2,-1
54:43.5,0,-7,-5,-6,-2,-1,-2,-1
54:43.5,-3,4,5,1,-2,1,-4,1
54:43.5,-31,-28,-20,-7,-2,-3,-1,-6
54:43.6,10,-19,1,-1,0,3,4,14
54:43.6,-12,-26,-2,1,-1,-2,-1,5
54:43.6,-12,-26,-2,1,-1,-2,-1,5
54:43.6,-7,-14,-7,-5,1,0,1,4
54:43.6,-7,-14,-7,-5,1,0,1,4
54:43.6,-13,-36,-8,-2,-4,-3,-2,-4
54:43.6,-13,-36,-8,-2,-4,-3,-2,-4
54:43.6,8,11,7,-3,-3,-2,1,1
54:43.6,8,11,7,-3,-3,-2,1,1
54:43.6,-11,-34,-9,-5,-3,-1,-4,-5
54:43.7,7,22,2,-4,-2,-1,-3,-10
54:43.7,-4,-21,1,1,2,3,0,2
54:43.7,2,24,5,1,-2,-2,-1,-4
54:43.7,2,24,5,1,-2,-2,-1,-4
54:43.7,16,20,15,8,4,0,-7,-34
54:43.7,-20,-34,-11,-4,0,2,1,-4
54:43.7,16,24,3,1,1,-3,-3,20
54:43.7,18,17,11,1,0,-2,-1,0
54:43.7,-3,-20,-9,1,3,3,1,3
54:43.8,-3,-20,-9,1,3,3,1,3
54:43.8,-29,-7,1,-2,-3,-1,5,-6
54:43.8,-14,-18,-1,0,-3,-4,1,28
54:43.8,-18,-46,-14,-2,-3,-3,-9,-11
54:43.8,-18,-46,-14,-2,-3,-3,-9,-11
54:43.8,1,16,12,4,1,-1,0,-1
54:43.8,1,16,12,4,1,-1,0,-1
54:43.8,23,22,-5,0,2,0,-1,-5
